iteration,sample,batch_size,learning_rate,metric,result,walltime
010,0027,256,0.0008922585651154918,0,val_loss,0.003222540020942688,1717
010,0027,256,0.0008922585651154918,0,val_loss,0.003222540020942688,1717
010,0027,256,0.0008922585651154918,0,val_loss,0.003222540020942688,1717
010,0037,256,0.0008922585651154918,0,val_loss,0.0032070386223495007,1746
010,0031,256,0.0008922585651154918,0,val_loss,0.0032050651498138905,1751
010,0026,256,0.0008922585651154918,0,val_loss,0.0032013598829507828,1673
010,0026,256,0.0008922585651154918,0,val_loss,0.0032013598829507828,1673
010,0008,256,0.0008922585651154918,0,val_loss,0.003192643402144313,1685
010,0008,256,0.0008922585651154918,0,val_loss,0.003192643402144313,1685
010,0028,256,0.0008922585651154918,0,val_loss,0.0031918080057948828,1649
010,0035,256,0.00011333491817844762,0,val_loss,0.003191698808223009,1589
010,0035,256,0.00011333491817844762,0,val_loss,0.003191698808223009,1589
010,0017,256,0.0008922585651154918,0,val_loss,0.0031876524444669485,1745
010,0019,256,0.0008922585651154918,0,val_loss,0.0031855616252869368,1674
010,0019,256,0.0008922585651154918,0,val_loss,0.0031855616252869368,1674
010,0033,256,0.0008922585651154918,0,val_loss,0.003177493577823043,1690
010,0033,256,0.0008922585651154918,0,val_loss,0.003177493577823043,1690
010,0030,128,0.00011333491817844762,0,val_loss,0.0031767496839165688,2423
010,0039,256,0.0008922585651154918,0,val_loss,0.003174483310431242,1599
010,0039,256,0.0008922585651154918,0,val_loss,0.003174483310431242,1599
010,0039,256,0.0008922585651154918,0,val_loss,0.003174483310431242,1599
010,0001,256,0.0008922585651154918,0,val_loss,0.003174292389303446,1595
010,0001,256,0.0008922585651154918,0,val_loss,0.003174292389303446,1595
010,0001,256,0.0008922585651154918,0,val_loss,0.003174292389303446,1595
010,0032,256,0.0008922585651154918,0,val_loss,0.003173106350004673,1853
010,0032,256,0.0008922585651154918,0,val_loss,0.003173106350004673,1853
010,0021,256,0.0008922585651154918,0,val_loss,0.003169846488162875,1598
010,0021,256,0.0008922585651154918,0,val_loss,0.003169846488162875,1598
010,0038,256,0.0008922585651154918,0,val_loss,0.0031574545428156853,1583
010,0038,256,0.0008922585651154918,0,val_loss,0.0031574545428156853,1583
010,0038,256,0.0008922585651154918,0,val_loss,0.0031574545428156853,1583
010,0007,512,0.0008922585651154918,0,val_loss,0.003121207933872938,1687
010,0007,512,0.0008922585651154918,0,val_loss,0.003121207933872938,1687
010,0036,128,0.00011333491817844762,0,val_loss,0.0030960089061409235,2636
010,0036,128,0.00011333491817844762,0,val_loss,0.0030960089061409235,2636
010,0009,128,0.00011333491817844762,0,val_loss,0.003090418642386794,2665
010,0029,128,0.00011333491817844762,0,val_loss,0.0030901881400495768,2830
010,0015,64,0.00011333491817844762,0,val_loss,0.0030342466197907925,4106
010,0015,64,0.00011333491817844762,0,val_loss,0.0030342466197907925,4106
010,0015,64,0.00011333491817844762,0,val_loss,0.0030342466197907925,4106
